username,password,role,contact_info,identity_last6,managed_building,managed_floor
student00494,Student@123456,student_teacher,2026级10班,200494,,
student00495,Student@123456,student_teacher,2026级10班,200495,,
student00496,Student@123456,student_teacher,2026级10班,200496,,
student00497,Student@123456,student_teacher,2026级10班,200497,,
student00498,Student@123456,student_teacher,2026级10班,200498,,
student00499,Student@123456,student_teacher,2026级10班,200499,,
student00500,Student@123456,student_teacher,2026级10班,200500,,
student00501,Student@123456,student_teacher,2026级11班,200501,,
student00502,Student@123456,student_teacher,2026级11班,200502,,
student00503,Student@123456,student_teacher,2026级11班,200503,,
student00504,Student@123456,student_teacher,2026级11班,200504,,
student00505,Student@123456,student_teacher,2026级11班,200505,,
student00506,Student@123456,student_teacher,2026级11班,200506,,
student00507,Student@123456,student_teacher,2026级11班,200507,,
student00508,Student@123456,student_teacher,2026级11班,200508,,
student00509,Student@123456,student_teacher,2026级11班,200509,,
student00510,Student@123456,student_teacher,2026级11班,200510,,
student00511,Student@123456,student_teacher,2026级11班,200511,,
student00512,Student@123456,student_teacher,2026级11班,200512,,
student00513,Student@123456,student_teacher,2026级11班,200513,,
student00514,Student@123456,student_teacher,2026级11班,200514,,
student00515,Student@123456,student_teacher,2026级11班,200515,,
student00516,Student@123456,student_teacher,2026级11班,200516,,
student00517,Student@123456,student_teacher,2026级11班,200517,,
student00518,Student@123456,student_teacher,2026级11班,200518,,
student00519,Student@123456,student_teacher,2026级11班,200519,,
student00520,Student@123456,student_teacher,2026级11班,200520,,
student00521,Student@123456,student_teacher,2026级11班,200521,,
student00522,Student@123456,student_teacher,2026级11班,200522,,
student00523,Student@123456,student_teacher,2026级11班,200523,,
student00524,Student@123456,student_teacher,2026级11班,200524,,
student00525,Student@123456,student_teacher,2026级11班,200525,,
student00526,Student@123456,student_teacher,2026级11班,200526,,
student00527,Student@123456,student_teacher,2026级11班,200527,,
student00528,Student@123456,student_teacher,2026级11班,200528,,
student00529,Student@123456,student_teacher,2026级11班,200529,,
student00530,Student@123456,student_teacher,2026级11班,200530,,
student00531,Student@123456,student_teacher,2026级11班,200531,,
student00532,Student@123456,student_teacher,2026级11班,200532,,
student00533,Student@123456,student_teacher,2026级11班,200533,,
student00534,Student@123456,student_teacher,2026级11班,200534,,
student00535,Student@123456,student_teacher,2026级11班,200535,,
student00536,Student@123456,student_teacher,2026级11班,200536,,
student00537,Student@123456,student_teacher,2026级11班,200537,,
student00538,Student@123456,student_teacher,2026级11班,200538,,
student00539,Student@123456,student_teacher,2026级11班,200539,,
student00540,Student@123456,student_teacher,2026级11班,200540,,
student00541,Student@123456,student_teacher,2026级11班,200541,,
student00542,Student@123456,student_teacher,2026级11班,200542,,
student00543,Student@123456,student_teacher,2026级11班,200543,,
student00544,Student@123456,student_teacher,2026级11班,200544,,
student00545,Student@123456,student_teacher,2026级11班,200545,,
student00546,Student@123456,student_teacher,2026级11班,200546,,
student00547,Student@123456,student_teacher,2026级11班,200547,,
student00548,Student@123456,student_teacher,2026级11班,200548,,
student00549,Student@123456,student_teacher,2026级11班,200549,,
student00550,Student@123456,student_teacher,2026级11班,200550,,
student00551,Student@123456,student_teacher,2026级12班,200551,,
student00552,Student@123456,student_teacher,2026级12班,200552,,
student00553,Student@123456,student_teacher,2026级12班,200553,,
student00554,Student@123456,student_teacher,2026级12班,200554,,
student00555,Student@123456,student_teacher,2026级12班,200555,,
student00556,Student@123456,student_teacher,2026级12班,200556,,
student00557,Student@123456,student_teacher,2026级12班,200557,,
student00558,Student@123456,student_teacher,2026级12班,200558,,
student00559,Student@123456,student_teacher,2026级12班,200559,,
student00560,Student@123456,student_teacher,2026级12班,200560,,
student00561,Student@123456,student_teacher,2026级12班,200561,,
student00562,Student@123456,student_teacher,2026级12班,200562,,
student00563,Student@123456,student_teacher,2026级12班,200563,,
student00564,Student@123456,student_teacher,2026级12班,200564,,
student00565,Student@123456,student_teacher,2026级12班,200565,,
student00566,Student@123456,student_teacher,2026级12班,200566,,
student00567,Student@123456,student_teacher,2026级12班,200567,,
student00568,Student@123456,student_teacher,2026级12班,200568,,
student00569,Student@123456,student_teacher,2026级12班,200569,,
student00570,Student@123456,student_teacher,2026级12班,200570,,
student00571,Student@123456,student_teacher,2026级12班,200571,,
student00572,Student@123456,student_teacher,2026级12班,200572,,
student00573,Student@123456,student_teacher,2026级12班,200573,,
student00574,Student@123456,student_teacher,2026级12班,200574,,
student00575,Student@123456,student_teacher,2026级12班,200575,,
student00576,Student@123456,student_teacher,2026级12班,200576,,
student00577,Student@123456,student_teacher,2026级12班,200577,,
student00578,Student@123456,student_teacher,2026级12班,200578,,
student00579,Student@123456,student_teacher,2026级12班,200579,,
student00580,Student@123456,student_teacher,2026级12班,200580,,
student00581,Student@123456,student_teacher,2026级12班,200581,,
student00582,Student@123456,student_teacher,2026级12班,200582,,
student00583,Student@123456,student_teacher,2026级12班,200583,,
student00584,Student@123456,student_teacher,2026级12班,200584,,
student00585,Student@123456,student_teacher,2026级12班,200585,,
student00586,Student@123456,student_teacher,2026级12班,200586,,
student00587,Student@123456,student_teacher,2026级12班,200587,,
student00588,Student@123456,student_teacher,2026级12班,200588,,
student00589,Student@123456,student_teacher,2026级12班,200589,,
student00590,Student@123456,student_teacher,2026级12班,200590,,
student00591,Student@123456,student_teacher,2026级12班,200591,,
student00592,Student@123456,student_teacher,2026级12班,200592,,
student00593,Student@123456,student_teacher,2026级12班,200593,,
student00594,Student@123456,student_teacher,2026级12班,200594,,
student00595,Student@123456,student_teacher,2026级12班,200595,,
student00596,Student@123456,student_teacher,2026级12班,200596,,
student00597,Student@123456,student_teacher,2026级12班,200597,,
student00598,Student@123456,student_teacher,2026级12班,200598,,
student00599,Student@123456,student_teacher,2026级12班,200599,,
student00600,Student@123456,student_teacher,2026级12班,200600,,
student00601,Student@123456,student_teacher,2026级13班,200601,,
student00602,Student@123456,student_teacher,2026级13班,200602,,
student00603,Student@123456,student_teacher,2026级13班,200603,,
student00604,Student@123456,student_teacher,2026级13班,200604,,
student00605,Student@123456,student_teacher,2026级13班,200605,,
student00606,Student@123456,student_teacher,2026级13班,200606,,
student00607,Student@123456,student_teacher,2026级13班,200607,,
student00608,Student@123456,student_teacher,2026级13班,200608,,
student00609,Student@123456,student_teacher,2026级13班,200609,,
student00610,Student@123456,student_teacher,2026级13班,200610,,
student00611,Student@123456,student_teacher,2026级13班,200611,,
student00612,Student@123456,student_teacher,2026级13班,200612,,
student00613,Student@123456,student_teacher,2026级13班,200613,,
student00614,Student@123456,student_teacher,2026级13班,200614,,
student00615,Student@123456,student_teacher,2026级13班,200615,,
student00616,Student@123456,student_teacher,2026级13班,200616,,
student00617,Student@123456,student_teacher,2026级13班,200617,,
student00618,Student@123456,student_teacher,2026级13班,200618,,
student00619,Student@123456,student_teacher,2026级13班,200619,,
student00620,Student@123456,student_teacher,2026级13班,200620,,
student00621,Student@123456,student_teacher,2026级13班,200621,,
student00622,Student@123456,student_teacher,2026级13班,200622,,
student00623,Student@123456,student_teacher,2026级13班,200623,,
student00624,Student@123456,student_teacher,2026级13班,200624,,
student00625,Student@123456,student_teacher,2026级13班,200625,,
student00626,Student@123456,student_teacher,2026级13班,200626,,
student00627,Student@123456,student_teacher,2026级13班,200627,,
student00628,Student@123456,student_teacher,2026级13班,200628,,
student00629,Student@123456,student_teacher,2026级13班,200629,,
student00630,Student@123456,student_teacher,2026级13班,200630,,
student00631,Student@123456,student_teacher,2026级13班,200631,,
student00632,Student@123456,student_teacher,2026级13班,200632,,
student00633,Student@123456,student_teacher,2026级13班,200633,,
student00634,Student@123456,student_teacher,2026级13班,200634,,
student00635,Student@123456,student_teacher,2026级13班,200635,,
student00636,Student@123456,student_teacher,2026级13班,200636,,
student00637,Student@123456,student_teacher,2026级13班,200637,,
student00638,Student@123456,student_teacher,2026级13班,200638,,
student00639,Student@123456,student_teacher,2026级13班,200639,,
student00640,Student@123456,student_teacher,2026级13班,200640,,
student00641,Student@123456,student_teacher,2026级13班,200641,,
student00642,Student@123456,student_teacher,2026级13班,200642,,
student00643,Student@123456,student_teacher,2026级13班,200643,,
student00644,Student@123456,student_teacher,2026级13班,200644,,
student00645,Student@123456,student_teacher,2026级13班,200645,,
student00646,Student@123456,student_teacher,2026级13班,200646,,
student00647,Student@123456,student_teacher,2026级13班,200647,,
student00648,Student@123456,student_teacher,2026级13班,200648,,
student00649,Student@123456,student_teacher,2026级13班,200649,,
student00650,Student@123456,student_teacher,2026级13班,200650,,
student00651,Student@123456,student_teacher,2026级14班,200651,,
student00652,Student@123456,student_teacher,2026级14班,200652,,
student00653,Student@123456,student_teacher,2026级14班,200653,,
student00654,Student@123456,student_teacher,2026级14班,200654,,
student00655,Student@123456,student_teacher,2026级14班,200655,,
student00656,Student@123456,student_teacher,2026级14班,200656,,
student00657,Student@123456,student_teacher,2026级14班,200657,,
student00658,Student@123456,student_teacher,2026级14班,200658,,
student00659,Student@123456,student_teacher,2026级14班,200659,,
student00660,Student@123456,student_teacher,2026级14班,200660,,
student00661,Student@123456,student_teacher,2026级14班,200661,,
student00662,Student@123456,student_teacher,2026级14班,200662,,
student00663,Student@123456,student_teacher,2026级14班,200663,,
